Vehicle ID,Year,Make,Model,Engine Cylinders,Fuel Type 1,Combined MPG (FT1),Annual Fuel Cost (FT1)
26174,2009,Ford,Explorer 4WD,8.0,Regular Gasoline,16,2200
26069,2009,Ford,Explorer Sport Trac 2WD,6.0,Regular Gasoline,16,2200
26070,2009,Ford,Explorer Sport Trac 2WD,8.0,Regular Gasoline,17,2050
26085,2009,Ford,Explorer Sport Trac 4WD,6.0,Regular Gasoline,15,2350
26086,2009,Ford,Explorer Sport Trac 4WD,8.0,Regular Gasoline,16,2200
26071,2009,Ford,F150 Pickup 2WD,8.0,Regular Gasoline,16,2200
26072,2009,Ford,F150 Pickup 2WD,8.0,Regular Gasoline,17,2050
26233,2009,Ford,F150 Pickup 2WD FFV,8.0,Regular Gasoline,16,2200
26087,2009,Ford,F150 Pickup 4WD,8.0,Regular Gasoline,15,2350
26088,2009,Ford,F150 Pickup 4WD,8.0,Regular Gasoline,16,2200
26234,2009,Ford,F150 Pickup 4WD FFV,8.0,Regular Gasoline,15,2350
26318,2009,Ford,F150 SFE 2WD,8.0,Regular Gasoline,17,2050
25346,2009,Ford,Flex AWD,6.0,Regular Gasoline,18,1950
25325,2009,Ford,Flex FWD,6.0,Regular Gasoline,19,1850
25916,2009,Ford,Focus FWD,4.0,Regular Gasoline,27,1300
25915,2009,Ford,Focus FWD,4.0,Regular Gasoline,28,1250
25487,2009,Ford,Fusion AWD,6.0,Regular Gasoline,20,1750
25489,2009,Ford,Fusion FWD,4.0,Regular Gasoline,23,1500
25490,2009,Ford,Fusion FWD,6.0,Regular Gasoline,21,1650
25488,2009,Ford,Fusion FWD,4.0,Regular Gasoline,23,1500
25412,2009,Ford,Mustang,6.0,Regular Gasoline,19,1850
25413,2009,Ford,Mustang,8.0,Regular Gasoline,18,1950
25411,2009,Ford,Mustang,6.0,Regular Gasoline,20,1750
25414,2009,Ford,Mustang,8.0,Regular Gasoline,18,1950
25415,2009,Ford,Mustang,8.0,Premium Gasoline,16,2650
26042,2009,Ford,Ranger Pickup 2WD,4.0,Regular Gasoline,21,1650
26044,2009,Ford,Ranger Pickup 2WD,6.0,Regular Gasoline,18,1950
26041,2009,Ford,Ranger Pickup 2WD,4.0,Regular Gasoline,23,1500
26043,2009,Ford,Ranger Pickup 2WD,6.0,Regular Gasoline,17,2050
26056,2009,Ford,Ranger Pickup 4WD,6.0,Regular Gasoline,15,2350
26055,2009,Ford,Ranger Pickup 4WD,6.0,Regular Gasoline,16,2200
26003,2009,Ford,Taurus AWD,6.0,Regular Gasoline,19,1850
26004,2009,Ford,Taurus FWD,6.0,Regular Gasoline,21,1650
26175,2009,Ford,Taurus X AWD,6.0,Regular Gasoline,18,1950
26130,2009,Ford,Taurus X FWD,6.0,Regular Gasoline,19,1850
25672,2009,GMC,Acadia AWD,6.0,Regular Gasoline,19,1850
25623,2009,GMC,Acadia FWD,6.0,Regular Gasoline,19,1850
25550,2009,GMC,Canyon 2WD,4.0,Regular Gasoline,20,1750
25551,2009,GMC,Canyon 2WD,5.0,Regular Gasoline,19,1850
26045,2009,GMC,Canyon 2WD,8.0,Regular Gasoline,17,2050
25552,2009,GMC,Canyon 2WD,4.0,Regular Gasoline,20,1750
25567,2009,GMC,Canyon 4WD,4.0,Regular Gasoline,20,1750
25568,2009,GMC,Canyon 4WD,5.0,Regular Gasoline,18,1950
26057,2009,GMC,Canyon 4WD,8.0,Regular Gasoline,16,2200
25569,2009,GMC,Canyon 4WD,4.0,Regular Gasoline,20,1750
25553,2009,GMC,Canyon Cab Chassis Inc 2WD,5.0,Regular Gasoline,17,2050
25570,2009,GMC,Canyon Cab Chassis Inc 4WD,5.0,Regular Gasoline,18,1950
25554,2009,GMC,Canyon Crew Cab 2WD,4.0,Regular Gasoline,20,1750
25555,2009,GMC,Canyon Crew Cab 2WD,5.0,Regular Gasoline,19,1850
26046,2009,GMC,Canyon Crew Cab 2WD,8.0,Regular Gasoline,17,2050
25556,2009,GMC,Canyon Crew Cab 2WD,4.0,Regular Gasoline,20,1750
25571,2009,GMC,Canyon Crew Cab 4WD,5.0,Regular Gasoline,18,1950
26058,2009,GMC,Canyon Crew Cab 4WD,8.0,Regular Gasoline,16,2200
25628,2009,GMC,Envoy 2WD,6.0,Regular Gasoline,16,2200
25629,2009,GMC,Envoy 2WD,8.0,Regular Gasoline,17,2050
25673,2009,GMC,Envoy 4WD,6.0,Regular Gasoline,16,2200
25674,2009,GMC,Envoy 4WD,8.0,Regular Gasoline,16,2200
25758,2009,GMC,Savana 1500  AWD (cargo),8.0,Regular Gasoline,15,2350
25757,2009,GMC,Savana 1500  AWD Conversion (cargo),8.0,Regular Gasoline,14,2500
25751,2009,GMC,Savana 1500 2WD (cargo),8.0,Regular Gasoline,15,2350
26101,2009,GMC,Savana 1500 2WD (cargo),6.0,Regular Gasoline,17,2050
26102,2009,GMC,Savana 1500 2WD (cargo),8.0,Regular Gasoline,15,2350
25753,2009,GMC,Savana 1500 2WD (Passenger),8.0,Regular Gasoline,14,2500
26108,2009,GMC,Savana 1500 2WD (Passenger),8.0,Regular Gasoline,14,2500
25752,2009,GMC,Savana 1500 2WD Conversion (cargo),8.0,Regular Gasoline,14,2500
26103,2009,GMC,Savana 1500 2WD Conversion (cargo),8.0,Regular Gasoline,14,2500
26105,2009,GMC,Savana 1500 AWD (cargo),8.0,Regular Gasoline,15,2350
25759,2009,GMC,Savana 1500 AWD (Passenger),8.0,Regular Gasoline,14,2500
26109,2009,GMC,Savana 1500 AWD (Passenger),8.0,Regular Gasoline,14,2500
26104,2009,GMC,Savana 1500 AWD Conversion (cargo),8.0,Regular Gasoline,14,2500
25582,2009,GMC,Sierra 15 Hybrid 2WD,8.0,Regular Gasoline,21,1650
25590,2009,GMC,Sierra 15 Hybrid 4WD,8.0,Regular Gasoline,20,1750
25579,2009,GMC,Sierra C15 2WD,8.0,Regular Gasoline,16,2200
25736,2009,GMC,Sierra C15 2WD,8.0,Regular Gasoline,16,2200
26073,2009,GMC,Sierra C15 2WD,6.0,Regular Gasoline,17,2050
26074,2009,GMC,Sierra C15 2WD,8.0,Regular Gasoline,16,2200
25580,2009,GMC,Sierra C15 2WD,8.0,Regular Gasoline,16,2200
25581,2009,GMC,Sierra C15 2WD,8.0,Regular Gasoline,16,2200
25737,2009,GMC,Sierra C15 2WD,8.0,Regular Gasoline,16,2200
25738,2009,GMC,Sierra C15 2WD,8.0,Regular Gasoline,15,2350
26235,2009,GMC,Sierra C15 XFE 2WD,8.0,Regular Gasoline,17,2050
25587,2009,GMC,Sierra K15 4WD,8.0,Regular Gasoline,16,2200
25768,2009,GMC,Sierra K15 4WD,8.0,Regular Gasoline,16,2200
26089,2009,GMC,Sierra K15 4WD,6.0,Regular Gasoline,15,2350
26090,2009,GMC,Sierra K15 4WD,8.0,Regular Gasoline,15,2350
25588,2009,GMC,Sierra K15 4WD,8.0,Regular Gasoline,16,2200
25589,2009,GMC,Sierra K15 4WD,8.0,Regular Gasoline,15,2350
25769,2009,GMC,Sierra K15 4WD,8.0,Regular Gasoline,16,2200
25770,2009,GMC,Sierra K15 4WD,8.0,Regular Gasoline,14,2500
25771,2009,GMC,Sierra K15 AWD,8.0,Regular Gasoline,14,2500
26131,2009,GMC,Yukon 1500 2WD,8.0,Regular Gasoline,16,2200
25624,2009,GMC,Yukon 1500 2WD,8.0,Regular Gasoline,16,2200
25743,2009,GMC,Yukon 1500 2WD,8.0,Regular Gasoline,16,2200
25744,2009,GMC,Yukon 1500 2WD,8.0,Regular Gasoline,15,2350
25777,2009,GMC,Yukon 1500 4WD,8.0,Regular Gasoline,16,2200
25778,2009,GMC,Yukon 1500 4WD,8.0,Regular Gasoline,14,2500
25625,2009,GMC,Yukon 1500 Hybrid 2WD,8.0,Regular Gasoline,21,1650
25675,2009,GMC,Yukon 1500 Hybrid 4WD,8.0,Regular Gasoline,20,1750
26236,2009,GMC,Yukon 1500 XFE 2WD,8.0,Regular Gasoline,17,2050
25779,2009,GMC,Yukon Denali 1500 AWD,8.0,Regular Gasoline,14,2500
25626,2009,GMC,Yukon XL 1500 2WD,8.0,Regular Gasoline,16,2200
25627,2009,GMC,Yukon XL 1500 2WD,8.0,Regular Gasoline,16,2200
25745,2009,GMC,Yukon XL 1500 2WD,8.0,Regular Gasoline,16,2200
25746,2009,GMC,Yukon XL 1500 2WD,8.0,Regular Gasoline,15,2350
26006,2009,Honda,Accord,4.0,Regular Gasoline,24,1450
26007,2009,Honda,Accord,6.0,Regular Gasoline,22,1600
26005,2009,Honda,Accord,4.0,Regular Gasoline,25,1400
25918,2009,Honda,Accord Coupe,4.0,Regular Gasoline,24,1450
25919,2009,Honda,Accord Coupe,6.0,Regular Gasoline,22,1600
25917,2009,Honda,Accord Coupe,4.0,Regular Gasoline,25,1400
25920,2009,Honda,Accord Coupe,6.0,Regular Gasoline,20,1750
25870,2009,Honda,Civic,4.0,Regular Gasoline,29,1200
25869,2009,Honda,Civic,4.0,Regular Gasoline,29,1200
26250,2009,Honda,Civic,4.0,Premium Gasoline,24,1750
25868,2009,Honda,Civic CNG,4.0,Natural Gas,28,1100
25921,2009,Honda,Civic Hybrid,4.0,Regular Gasoline,42,850
26132,2009,Honda,CR-V 2WD,4.0,Regular Gasoline,23,1500
26176,2009,Honda,CR-V 4WD,4.0,Regular Gasoline,22,1600
26281,2009,Honda,Element 2WD,4.0,Regular Gasoline,22,1600
26280,2009,Honda,Element 2WD,4.0,Regular Gasoline,20,1750
26285,2009,Honda,Element 4WD,4.0,Regular Gasoline,21,1650
26284,2009,Honda,Element 4WD,4.0,Regular Gasoline,20,1750
26021,2009,Honda,Fit,4.0,Regular Gasoline,30,1150
26019,2009,Honda,Fit,4.0,Regular Gasoline,31,1150
26020,2009,Honda,Fit,4.0,Regular Gasoline,29,1200
26114,2009,Honda,Odyssey,6.0,Regular Gasoline,18,1950
26115,2009,Honda,Odyssey,6.0,Regular Gasoline,20,1750
25630,2009,Honda,Pilot 2WD,6.0,Regular Gasoline,19,1850
25676,2009,Honda,Pilot 4WD,6.0,Regular Gasoline,18,1950
26091,2009,Honda,Ridgeline Truck 4WD,6.0,Regular Gasoline,17,2050
25788,2009,Honda,S2000,4.0,Premium Gasoline,21,2000
25678,2009,Hummer,H3 4WD,5.0,Regular Gasoline,16,2200
25679,2009,Hummer,H3 4WD,8.0,Regular Gasoline,14,2500
25677,2009,Hummer,H3 4WD,5.0,Regular Gasoline,16,2200
25592,2009,Hummer,H3T 4WD,5.0,Regular Gasoline,16,2200
25593,2009,Hummer,H3T 4WD,8.0,Regular Gasoline,14,2500
25591,2009,Hummer,H3T 4WD,5.0,Regular Gasoline,16,2200
25435,2009,Hyundai,Accent,4.0,Regular Gasoline,29,1200
25434,2009,Hyundai,Accent,4.0,Regular Gasoline,29,1200
25282,2009,Hyundai,Azera,6.0,Regular Gasoline,20,1750
25283,2009,Hyundai,Azera,6.0,Regular Gasoline,21,1650
25492,2009,Hyundai,Elantra,4.0,Regular Gasoline,28,1250
25491,2009,Hyundai,Elantra,4.0,Regular Gasoline,27,1300
25534,2009,Hyundai,Elantra Touring,4.0,Regular Gasoline,26,1350
25533,2009,Hyundai,Elantra Touring,4.0,Regular Gasoline,26,1350
25322,2009,Hyundai,Entourage,6.0,Regular Gasoline,18,1950
25284,2009,Hyundai,Genesis,6.0,Regular Gasoline,21,1650
25285,2009,Hyundai,Genesis,8.0,Premium Gasoline,19,2250
25632,2009,Hyundai,Santa Fe 2WD,6.0,Regular Gasoline,20,1750
25633,2009,Hyundai,Santa Fe 2WD,6.0,Regular Gasoline,20,1750
25631,2009,Hyundai,Santa Fe 2WD,6.0,Regular Gasoline,20,1750
25681,2009,Hyundai,Santa Fe 4WD,6.0,Regular Gasoline,19,1850
25682,2009,Hyundai,Santa Fe 4WD,6.0,Regular Gasoline,19,1850
25680,2009,Hyundai,Santa Fe 4WD,6.0,Regular Gasoline,19,1850
25286,2009,Hyundai,Sonata,6.0,Regular Gasoline,22,1600
25287,2009,Hyundai,Sonata,4.0,Regular Gasoline,25,1400
25288,2009,Hyundai,Sonata,4.0,Regular Gasoline,25,1400
25326,2009,Hyundai,Tucson 2WD,6.0,Regular Gasoline,20,1750
25327,2009,Hyundai,Tucson 2WD,4.0,Regular Gasoline,22,1600
25328,2009,Hyundai,Tucson 2WD,4.0,Regular Gasoline,22,1600
25347,2009,Hyundai,Tucson 4WD,6.0,Regular Gasoline,20,1750
25348,2009,Hyundai,Tucson 4WD,4.0,Regular Gasoline,21,1650
25634,2009,Hyundai,Veracruz 2WD,6.0,Regular Gasoline,18,1950
25683,2009,Hyundai,Veracruz 4WD,6.0,Regular Gasoline,18,1950
26326,2009,Infiniti,EX35,6.0,Premium Gasoline,19,2250
26325,2009,Infiniti,EX35,6.0,Premium Gasoline,19,2250
25684,2009,Infiniti,FX35 AWD,6.0,Premium Gasoline,18,2350
25635,2009,Infiniti,FX35 RWD,6.0,Premium Gasoline,19,2250
25685,2009,Infiniti,FX50 AWD,8.0,Premium Gasoline,16,2650
26307,2009,Infiniti,G37,6.0,Premium Gasoline,21,2000
26308,2009,Infiniti,G37,6.0,Premium Gasoline,20,2100
28833,2009,Infiniti,G37 Convertible,6.0,Premium Gasoline,20,2100
28832,2009,Infiniti,G37 Convertible,6.0,Premium Gasoline,19,2250
26298,2009,Infiniti,G37 Coupe,6.0,Premium Gasoline,21,2000
26299,2009,Infiniti,G37 Coupe,6.0,Premium Gasoline,20,2100
26309,2009,Infiniti,G37x,6.0,Premium Gasoline,20,2100
26300,2009,Infiniti,G37x Coupe,6.0,Premium Gasoline,20,2100
26264,2009,Infiniti,M35,6.0,Premium Gasoline,19,2250
26265,2009,Infiniti,M35x,6.0,Premium Gasoline,18,2350
26266,2009,Infiniti,M45,8.0,Premium Gasoline,18,2350
26267,2009,Infiniti,M45x,8.0,Premium Gasoline,16,2650
25329,2009,Infiniti,QX56 2WD,8.0,Premium Gasoline,14,3000
25349,2009,Infiniti,QX56 4WD,8.0,Premium Gasoline,14,3000
25686,2009,Isuzu,Ascender 5-passenger 4WD,6.0,Regular Gasoline,16,2200
25289,2009,Jaguar,Super V8,8.0,Premium Gasoline,18,2350
25290,2009,Jaguar,Vdp,8.0,Premium Gasoline,19,2250
25268,2009,Jaguar,XF,8.0,Premium Gasoline,19,2250
25493,2009,Jaguar,XF Supercharged,8.0,Premium Gasoline,17,2500
25291,2009,Jaguar,XJ,8.0,Premium Gasoline,19,2250
25292,2009,Jaguar,XJ8L,8.0,Premium Gasoline,19,2250
25293,2009,Jaguar,XJR,8.0,Premium Gasoline,18,2350
25212,2009,Jaguar,XK,8.0,Premium Gasoline,19,2250
25213,2009,Jaguar,XK Convertible,8.0,Premium Gasoline,19,2250
25214,2009,Jaguar,XKR,8.0,Premium Gasoline,18,2350
25215,2009,Jaguar,XKR Convertible,8.0,Premium Gasoline,18,2350
25636,2009,Jeep,Commander 2WD,6.0,Regular Gasoline,16,2200
26133,2009,Jeep,Commander 2WD,8.0,Regular Gasoline,16,2200
26134,2009,Jeep,Commander 2WD,8.0,Regular Gasoline,15,2350
26237,2009,Jeep,Commander 2WD,8.0,Regular Gasoline,15,2350
25687,2009,Jeep,Commander 4WD,6.0,Regular Gasoline,16,2200
26177,2009,Jeep,Commander 4WD,8.0,Regular Gasoline,15,2350
26178,2009,Jeep,Commander 4WD,8.0,Regular Gasoline,15,2350
26238,2009,Jeep,Commander 4WD,8.0,Regular Gasoline,15,2350
26135,2009,Jeep,Compass 2WD,4.0,Regular Gasoline,24,1450
26136,2009,Jeep,Compass 2WD,4.0,Regular Gasoline,23,1500
26137,2009,Jeep,Compass 2WD,4.0,Regular Gasoline,25,1400
29379,2009,Jeep,Compass 2WD,4.0,Regular Gasoline,25,1400
26180,2009,Jeep,Compass 4WD,4.0,Regular Gasoline,22,1600
26179,2009,Jeep,Compass 4WD,4.0,Regular Gasoline,25,1400
25637,2009,Jeep,Grand Cherokee 2WD,6.0,Regular Gasoline,18,1950
26138,2009,Jeep,Grand Cherokee 2WD,8.0,Regular Gasoline,16,2200
26139,2009,Jeep,Grand Cherokee 2WD,8.0,Regular Gasoline,15,2350
26239,2009,Jeep,Grand Cherokee 2WD,8.0,Regular Gasoline,15,2350
25688,2009,Jeep,Grand Cherokee 4WD,6.0,Regular Gasoline,17,2050
26182,2009,Jeep,Grand Cherokee 4WD,8.0,Regular Gasoline,15,2350
26183,2009,Jeep,Grand Cherokee 4WD,8.0,Regular Gasoline,15,2350
26240,2009,Jeep,Grand Cherokee 4WD,8.0,Regular Gasoline,15,2350
26181,2009,Jeep,Grand Cherokee SRT8 AWD,8.0,Premium Gasoline,12,3500
26140,2009,Jeep,Liberty 2WD,6.0,Regular Gasoline,18,1950
26184,2009,Jeep,Liberty 4WD,6.0,Regular Gasoline,17,2050
26141,2009,Jeep,Patriot 2WD,4.0,Regular Gasoline,24,1450
26142,2009,Jeep,Patriot 2WD,4.0,Regular Gasoline,23,1500
26143,2009,Jeep,Patriot 2WD,4.0,Regular Gasoline,25,1400
28830,2009,Jeep,Patriot 2WD,4.0,Regular Gasoline,25,1400
26186,2009,Jeep,Patriot 4WD,4.0,Regular Gasoline,21,1650
26187,2009,Jeep,Patriot 4WD,4.0,Regular Gasoline,22,1600
26185,2009,Jeep,Patriot 4WD,4.0,Regular Gasoline,25,1400
26144,2009,Jeep,Wrangler 2WD,6.0,Regular Gasoline,17,2050
26189,2009,Jeep,Wrangler 4WD,6.0,Regular Gasoline,17,2050
26188,2009,Jeep,Wrangler 4WD,6.0,Regular Gasoline,16,2200
25294,2009,Kia,Amanti,6.0,Regular Gasoline,19,1850
25330,2009,Kia,Borrego 2WD,6.0,Regular Gasoline,18,1950
25638,2009,Kia,Borrego 2WD,8.0,Regular Gasoline,18,1950
25350,2009,Kia,Borrego 4WD,6.0,Regular Gasoline,18,1950
25689,2009,Kia,Borrego 4WD,8.0,Regular Gasoline,17,2050
25269,2009,Kia,Optima,4.0,Regular Gasoline,25,1400
25975,2009,Kia,Optima,6.0,Regular Gasoline,23,1500
25270,2009,Kia,Optima,4.0,Regular Gasoline,25,1400
25923,2009,Kia,Rio,4.0,Regular Gasoline,30,1150
25922,2009,Kia,Rio,4.0,Regular Gasoline,30,1150
25541,2009,Kia,Rondo,4.0,Regular Gasoline,22,1600
25542,2009,Kia,Rondo,6.0,Regular Gasoline,21,1650
25323,2009,Kia,Sedona,6.0,Regular Gasoline,18,1950
25331,2009,Kia,Sorento 2WD,6.0,Regular Gasoline,17,2050
25332,2009,Kia,Sorento 2WD,6.0,Regular Gasoline,18,1950
25351,2009,Kia,Sorento 4WD,6.0,Regular Gasoline,17,2050
25352,2009,Kia,Sorento 4WD,6.0,Regular Gasoline,17,2050
25272,2009,Kia,Spectra,4.0,Regular Gasoline,27,1300
25271,2009,Kia,Spectra,4.0,Regular Gasoline,26,1350
25333,2009,Kia,Sportage 2WD,6.0,Regular Gasoline,20,1750
25334,2009,Kia,Sportage 2WD,4.0,Regular Gasoline,22,1600
25335,2009,Kia,Sportage 2WD,4.0,Regular Gasoline,22,1600
25353,2009,Kia,Sportage 4WD,6.0,Regular Gasoline,20,1750
25354,2009,Kia,Sportage 4WD,4.0,Regular Gasoline,21,1650
25790,2009,Lamborghini,Gallardo Coupe,10.0,Premium Gasoline,16,2650
25789,2009,Lamborghini,Gallardo Coupe,10.0,Premium Gasoline,15,2800
25792,2009,Lamborghini,Gallardo Spyder,10.0,Premium Gasoline,16,2650
25791,2009,Lamborghini,Gallardo Spyder,10.0,Premium Gasoline,14,3000
25390,2009,Lamborghini,Murcielago,12.0,Premium Gasoline,11,3850
25389,2009,Lamborghini,Murcielago,12.0,Premium Gasoline,10,4250
25392,2009,Lamborghini,Murcielago Roadster,12.0,Premium Gasoline,11,3850
25391,2009,Lamborghini,Murcielago Roadster,12.0,Premium Gasoline,10,4250
25355,2009,Land Rover,LR2,6.0,Regular Gasoline,17,2050
25690,2009,Land Rover,LR3,8.0,Premium Gasoline,14,3000
25691,2009,Land Rover,Range Rover,8.0,Premium Gasoline,14,3000
25692,2009,Land Rover,Range Rover,8.0,Premium Gasoline,14,3000
25693,2009,Land Rover,Range Rover Sport,8.0,Premium Gasoline,14,3000
25694,2009,Land Rover,Range Rover Sport,8.0,Premium Gasoline,15,2800
25976,2009,Lexus,ES 350,6.0,Premium Gasoline,22,1900
26254,2009,Lexus,GS 350,6.0,Premium Gasoline,22,1900
26255,2009,Lexus,GS 350 AWD,6.0,Premium Gasoline,20,2100
26251,2009,Lexus,GS 450h,6.0,Premium Gasoline,23,1850
26256,2009,Lexus,GS 460,8.0,Premium Gasoline,20,2100
26190,2009,Lexus,GX 470,8.0,Premium Gasoline,15,2800
25872,2009,Lexus,IS 250,6.0,Premium Gasoline,24,1750
25871,2009,Lexus,IS 250,6.0,Premium Gasoline,21,2000
25873,2009,Lexus,IS 250 AWD,6.0,Premium Gasoline,22,1900
25874,2009,Lexus,IS 350,6.0,Premium Gasoline,20,2100
25875,2009,Lexus,IS F,8.0,Premium Gasoline,18,2350
26257,2009,Lexus,LS 460,8.0,Premium Gasoline,19,2250
26258,2009,Lexus,LS 460 AWD,8.0,Premium Gasoline,18,2350
26259,2009,Lexus,LS 460 L,8.0,Premium Gasoline,19,2250
26260,2009,Lexus,LS 460 L AWD,8.0,Premium Gasoline,18,2350
26261,2009,Lexus,LS 600h L,8.0,Premium Gasoline,21,2000
26191,2009,Lexus,LX 570,8.0,Premium Gasoline,14,3000
25337,2009,Lexus,RX 350 2WD,6.0,Premium Gasoline,20,2100
25336,2009,Lexus,RX 350 2WD,6.0,Premium Gasoline,20,2100
25357,2009,Lexus,RX 350 4WD,6.0,Premium Gasoline,19,2250
25356,2009,Lexus,RX 350 4WD,6.0,Premium Gasoline,19,2250
25798,2009,Lexus,SC 430,8.0,Premium Gasoline,19,2250
25295,2009,Lincoln,MKS AWD,6.0,Regular Gasoline,19,1850
25296,2009,Lincoln,MKS FWD,6.0,Regular Gasoline,19,1850
26192,2009,Lincoln,MKX AWD,6.0,Regular Gasoline,18,1950
26145,2009,Lincoln,MKX FWD,6.0,Regular Gasoline,19,1850
25498,2009,Lincoln,MKZ AWD,6.0,Regular Gasoline,19,1850
25499,2009,Lincoln,MKZ FWD,6.0,Regular Gasoline,21,1650
26292,2009,Lincoln,Navigator 2WD FFV,8.0,Regular Gasoline,16,2200
26242,2009,Lincoln,Town Car FFV,8.0,Regular Gasoline,19,1850
26522,2009,Lotus,Elise/Exige,4.0,Premium Gasoline,23,1850
26523,2009,Lotus,Elise/Exige,4.0,Premium Gasoline,22,1900
25416,2009,Maserati,GranTurismo,8.0,Premium Gasoline,15,2800
25526,2009,Maserati,Quattroporte,8.0,Premium Gasoline,14,3000
26268,2009,Maybach,57,12.0,Premium Gasoline,12,3500
26270,2009,Maybach,62,12.0,Premium Gasoline,12,3500
26269,2009,Maybach,57S,12.0,Premium Gasoline,12,3500
26271,2009,Maybach,62S,12.0,Premium Gasoline,12,3500
25439,2009,Mazda,3,4.0,Regular Gasoline,25,1400
25437,2009,Mazda,3,4.0,Regular Gasoline,24,1450
25436,2009,Mazda,3,4.0,Regular Gasoline,25,1400
25438,2009,Mazda,3,4.0,Regular Gasoline,27,1300
25595,2009,Mazda,5,4.0,Regular Gasoline,23,1500
25594,2009,Mazda,5,4.0,Regular Gasoline,24,1450
25501,2009,Mazda,6,4.0,Regular Gasoline,24,1450
25502,2009,Mazda,6,6.0,Regular Gasoline,20,1750
25500,2009,Mazda,6,4.0,Regular Gasoline,23,1500
26047,2009,Mazda,B2300 2WD,4.0,Regular Gasoline,21,1650
26048,2009,Mazda,B2300 2WD,4.0,Regular Gasoline,23,1500
26060,2009,Mazda,B4000 4WD,6.0,Regular Gasoline,15,2350
26059,2009,Mazda,B4000 4WD,6.0,Regular Gasoline,16,2200
25338,2009,Mazda,CX-7 2WD,4.0,Premium Gasoline,20,2100
25358,2009,Mazda,CX-7 4WD,4.0,Premium Gasoline,18,2350
25639,2009,Mazda,CX-9 2WD,6.0,Regular Gasoline,18,1950
25695,2009,Mazda,CX-9 4WD,6.0,Regular Gasoline,17,2050
26526,2009,Mazda,MX-5,4.0,Premium Gasoline,23,1850
26524,2009,Mazda,MX-5,4.0,Premium Gasoline,24,1750
26525,2009,Mazda,MX-5,4.0,Premium Gasoline,24,1750
25225,2009,Mazda,RX-8,2.0,Premium Gasoline,19,2250
25224,2009,Mazda,RX-8,2.0,Premium Gasoline,18,2350
25503,2009,Mazda,Speed 3,4.0,Premium Gasoline,20,2100
25696,2009,Mazda,Tribute 4WD,4.0,Regular Gasoline,21,1650
25697,2009,Mazda,Tribute 4WD,6.0,Regular Gasoline,20,1750
25641,2009,Mazda,Tribute FWD,4.0,Regular Gasoline,23,1500
25642,2009,Mazda,Tribute FWD,6.0,Regular Gasoline,21,1650
25640,2009,Mazda,Tribute FWD,4.0,Regular Gasoline,24,1450
25643,2009,Mazda,Tribute Hybrid 2WD,4.0,Regular Gasoline,32,1100
25698,2009,Mazda,Tribute Hybrid 4WD,4.0,Regular Gasoline,28,1250
26243,2009,Mercedes-Benz,C300,6.0,Premium Gasoline,21,2000
26244,2009,Mercedes-Benz,C300 4matic,6.0,Premium Gasoline,20,2100
25924,2009,Mercedes-Benz,C350,6.0,Premium Gasoline,20,2100
25925,2009,Mercedes-Benz,C63 AMG,8.0,Premium Gasoline,15,2800
25926,2009,Mercedes-Benz,CL550 4matic,8.0,Premium Gasoline,17,2500
25927,2009,Mercedes-Benz,CL600,12.0,Premium Gasoline,13,3250
25928,2009,Mercedes-Benz,CL63 AMG,8.0,Premium Gasoline,14,3000
25929,2009,Mercedes-Benz,CL65 AMG,12.0,Premium Gasoline,13,3250
25876,2009,Mercedes-Benz,CLK350,6.0,Premium Gasoline,20,2100
25877,2009,Mercedes-Benz,CLK350 (Cabriolet),6.0,Premium Gasoline,20,2100
25878,2009,Mercedes-Benz,CLK550,8.0,Premium Gasoline,17,2500
25879,2009,Mercedes-Benz,CLK550 (Cabriolet),8.0,Premium Gasoline,17,2500
25240,2009,Mercedes-Benz,CLS550,8.0,Premium Gasoline,16,2650
25440,2009,Mercedes-Benz,CLS63 AMG,8.0,Premium Gasoline,14,3000
25504,2009,Mercedes-Benz,E320 Bluetec,6.0,Diesel,26,1500
25977,2009,Mercedes-Benz,E350,6.0,Premium Gasoline,19,2250
25978,2009,Mercedes-Benz,E350 4matic,6.0,Premium Gasoline,18,2350
26037,2009,Mercedes-Benz,E350 4matic (wagon),6.0,Premium Gasoline,18,2350
25979,2009,Mercedes-Benz,E550,8.0,Premium Gasoline,17,2500
25980,2009,Mercedes-Benz,E550 4matic,8.0,Premium Gasoline,16,2650
25981,2009,Mercedes-Benz,E63 AMG,8.0,Premium Gasoline,15,2800
26038,2009,Mercedes-Benz,E63 AMG (wagon),8.0,Premium Gasoline,15,2800
26286,2009,Mercedes-Benz,G55 AMG,8.0,Premium Gasoline,12,3500
26287,2009,Mercedes-Benz,GL320 Bluetec,6.0,Diesel,19,2050
25699,2009,Mercedes-Benz,GL450 4matic,8.0,Premium Gasoline,15,2800
25700,2009,Mercedes-Benz,GL550 4matic,8.0,Premium Gasoline,14,3000
26288,2009,Mercedes-Benz,ML320 Bluetec,6.0,Diesel,20,1950
26553,2009,Mercedes-Benz,ML350,6.0,Premium Gasoline,18,2350
26193,2009,Mercedes-Benz,ML350 4matic,6.0,Premium Gasoline,17,2500
25701,2009,Mercedes-Benz,ML550 4matic,8.0,Premium Gasoline,15,2800
26194,2009,Mercedes-Benz,ML63 AMG,8.0,Premium Gasoline,12,3500
26195,2009,Mercedes-Benz,R320 Bluetec,6.0,Diesel,20,1950
